x|y
0.29836115315558076|0.8009040425931516
0.24276811048875332|0.795370710154222
0.6429162362765568|0.34768868281437065
0.3947133208750374|0.5859919261180746
0.32464131175416705|0.6802371740258035
0.16765812836219088|0.6952065075462137
0.0921837989790916|0.7161078049824167
0.2894533414883421|0.5869938739637237
0.3017764852624968|0.5901082197184678
0.3068890616526394|0.5915116776406677
0.3333402007430001|0.5295974560404101
0.2869630035332006|0.48665817937817735
0.28902098941291154|0.4867733244323337
0.29156003473222114|0.48639018357161146
0.22740142754218648|0.5649076973786051
0.23038205493724395|0.5651732504579063
0.4076165661257139|0.47175308583093756
0.17997496415381065|0.49400952325564707
0.20693163866949385|0.5580835424496847
0.3702397141790226|0.6179738256558334
0.31910729180956093|0.5957718275641634
0.44131426882939173|0.5448070262112477
0.24917079534520772|0.5799294823595798
0.2552110102461591|0.8166669040648016
0.1558827004550528|0.5415068504516886
0.2668132022311861|0.48366789364303897
0.29556583919062757|0.5617591360638272
0.37211138303233826|0.6185310274198302
0.3805644291774949|0.6126192873696156
0.38161750354898627|0.6114337228613148
0.3824296520416395|0.6097318183141551
0.38361942569886887|0.6073377184649511
0.38409319474770043|0.6063927827734876
0.3658944404998075|0.5915206957474225
0.26937931921900593|0.631271645251681
0.2774599851807242|0.6326213989476976
0.3325310187783907|0.6001260948755698
0.5366841365032627|0.7198839920517749
0.37165342954867997|0.5318322691263745
0.28116708674641566|0.3708674922060992
0.2811222323312585|0.3697819929465837
0.4820656960210754|0.41647051646608396
0.04619644252682608|0.6542464465220077
0.334122378639877|0.6675254668486219
0.40404584947531846|0.6551805717571263
0.4475632163114177|0.6720294866452693
0.4657538887978825|0.7223693524743273
0.49132452338120614|0.756374593397541
0.5827057004785486|0.7423528124555828
0.5662028348645515|0.8130593246589795
0.620139054434623|0.7905683484037542
0.6345119091740986|0.8401139296888687
0.32416926336419105|0.4932645037236384
0.6563902479982009|0.6606577613817554
0.7553839298952776|0.5783376291876438
0.2906417103323505|0.5063964492865858
0.3306470963304083|0.43321122001077217
0.32926997833493266|0.4279462322532036
0.2333286062934587|0.35175153346102683
0.25448343201725404|0.32810296799386646
0.27534841933478266|0.3304089672253929
0.28539450704060465|0.353367700857997
0.21169261695575853|0.31670471551851465
0.2086368373515551|0.3168201198372454
0.24683670985316528|0.3317397517635575
0.24913169140893787|0.3350500336845119
0.2079654210404719|0.3032168443306937
0.039717087841646403|0.613518328816735
0.262656475562684|0.4863709061270925
0.2554710185225241|0.48338519830681664
