x|y
0.2941542151950639|0.5413951434078709
0.2939364265206999|0.5536601233768098
0.29226456740930623|0.5475027200889363
0.28650570708726997|0.540547839347311
0.2843840592959463|0.5509986131608641
0.28870139774736653|0.5593906408693458
0.27407506854416597|0.5563613071395016
0.2757036683358709|0.5462243398730425
0.2733609704056793|0.5519231432634958
0.7330845689362755|0.36530702043244045
0.344542942518199|0.5695171496239294
0.32742841820717034|0.5814265989759582
0.3244117246509281|0.5886694361833783
0.29226538248980444|0.5839431544839124
0.24062311449871548|0.5792767216994921
0.28845137371744933|0.5777726055414346
0.29465711674008854|0.57599681458499
0.3233715669821579|0.6171549052887494
0.2692612971007698|0.6097905381979926
0.26749201945023454|0.6037309179730591
0.27758456912728563|0.6216424350262664
0.2586974077858642|0.6055697341281374
0.2554911183218391|0.6118654826986992
0.24477136947701494|0.6061802207325689
0.2711969211101735|0.732654662502863
0.3014518355363304|0.5474240631129021
0.3004816722395257|0.5389085075226031
0.27623554279459106|0.56521046863336
0.2739856356066113|0.5763668511707425
0.2296214044274213|0.45575889127181535
0.26872795367331087|0.47440236582508966
0.5580010953799837|0.603864165424574
0.5357151848638465|0.6514755502143832
0.37562372736107386|0.5983392776201647
0.3515004005799502|0.661469185490207
0.20154238431919802|0.5791145031579239
0.23417348677677638|0.5993020816041876
0.3151517360923475|0.60594029457156
0.31730697598563856|0.7130548828301317
0.17845437261454417|0.5948525743380337
0.04763190332299751|0.5689979791439244
0.3056986966489192|0.5441440539309672
0.6169592525059396|0.6012881388264922
0.6092774782354311|0.6155467151098696
0.23949524626826538|0.564037407671327
0.20701930163638826|0.3245643040927877
0.24771902813750976|0.37902571543667946
0.28267189224089506|0.5578011066654279
0.7522762999213292|0.15752772066972387
0.35231507528125267|0.39143188945625496
0.2357196344400261|0.5170683798545069
0.33886591568896557|0.3866517455664088
0.7994214665080913|0.0631488517355795
0.8146787335424054|0.12217423957564451
0.8167192638078055|0.07329789905610481
0.6070603604630137|0.12866782659002957
0.6021415470355944|0.1355600549417933
0.608338506413003|0.11899296717026883
0.6190304588259369|0.13439414905238092
0.6225654240091186|0.12463891311100818
0.615879759408253|0.12476757160039931
0.6036507326029138|0.13924388655263417
0.5995348271889821|0.143649181919073
0.608128271092598|0.1455197039195431
0.616131169973994|0.14740778783957392
0.5904213355837745|0.17389976114776112
0.6168314362261719|0.21911418473154534
0.622551227843015|0.23377082766209648
0.6179202806608636|0.25106874697397363
0.8225516121840273|0.19995792187816624
0.6405777823338165|0.07415397589528432
0.613765450370854|0.2609211940268511
0.6141073674829975|0.205757951235996
0.6153881167457166|0.21203029456230002
0.616077719962653|0.23722806246868985
0.6532165065019742|0.1917296158169762
0.6498694119502727|0.06201505485128632
0.6446619057311549|0.06643682443290594
0.6776133099286822|0.06579323588147186
0.6771538482503441|0.05417067210248518
0.6738015192890163|0.05477193837133294
0.672802811638703|0.04652450944711116
0.6823242283030844|0.04228840186479575
0.6850568421146076|0.050643901428385714
0.6836888688031442|0.05823013651551323
0.6897139049163044|0.057318916139688425
0.628529282263289|0.19709526389429832
0.6477457240636518|0.19814914826178381
0.6547939183423549|0.19844075268631275
0.6617049497664407|0.19273544573423593
0.6691566240372934|0.19232094780312883
0.6644800658967905|0.18733495045125706
0.6284719495787702|0.14472320915800296
0.15362648233051807|0.48891337810459545
0.13636461435112715|0.37060931373683964
0.14138168373733082|0.37799857868035935
0.2017088985182909|0.411078675165393
